pk,jsondata,id,description,markup_description,language_pk,parameter_pk,contribution_pk,source
14447,{},ARW2-5-02-rgr,,,11,215,8,
14448,{},ARW2-5-02-sar,,,143,215,8,
14449,{},ARW2-5-02-tae,,,139,215,8,
14450,{},ARW2-5-02-ter,,,48,215,8,
14451,{},ARW2-5-02-tnq,,,122,215,8,
14452,{},ARW2-5-02-unk,,,87,215,8,
14453,{},ARW2-5-02-wap,,,109,215,8,Constenla
14454,{},ARW2-5-02-wau,,,107,215,8,
14455,{},ARW2-5-02-ycn,,,56,215,8,
14456,{},ARW2-5-02-yvt,,,9,215,8,
14457,{},ARW2-5-03-NOCODE_Apolista,,,6,216,8,
14458,{},ARW2-5-03-NOCODE_Maipure,,,151,216,8,
14459,{},ARW2-5-03-pnk,,,117,216,8,
14460,{},ARW2-5-03-aca,,,76,216,8,Wilson 1992 (only where different)
14461,{},ARW2-5-03-ame,,,24,216,8,
14462,{},ARW2-5-03-apu,,,94,216,8,
14463,{},ARW2-5-03-arw,,,43,216,8,Patte 2002
14464,{},ARW2-5-03-bae,,,55,216,8,
14465,{},ARW2-5-03-brg,,,98,216,8,
14466,{},ARW2-5-03-bvv,,,3,216,8,Constenla
14467,{},ARW2-5-03-cab,,,129,216,8,
14468,{},ARW2-5-03-ccc,,,167,216,8,
14469,{},ARW2-5-03-cni,,,60,216,8,
14470,{},ARW2-5-03-cox,,,79,216,8,
14471,{},ARW2-5-03-crb,,,32,216,8,
14472,{},ARW2-5-03-cuj,,,18,216,8,
14473,{},ARW2-5-03-gae,,,119,216,8,
14474,{},ARW2-5-03-gqn,,,121,216,8,
14475,{},ARW2-5-03-guc,,,21,216,8,
14476,{},ARW2-5-03-ign,,,153,216,8,
14477,{},ARW2-5-03-inp,,,135,216,8,
14478,{},ARW2-5-03-kpc,,,35,216,8,Constenla
14479,{},ARW2-5-03-mcb,,,114,216,8,
14480,{},ARW2-5-03-mmh,,,74,216,8,
14481,{},ARW2-5-03-not,,,26,216,8,
14482,{},ARW2-5-03-pab,,,150,216,8,
14483,{},ARW2-5-03-pio,,,133,216,8,
14484,{},ARW2-5-03-plu,,,63,216,8,
14485,{},ARW2-5-03-rgr,,,11,216,8,
14486,{},ARW2-5-03-sar,,,143,216,8,
14487,{},ARW2-5-03-tae,,,139,216,8,
14488,{},ARW2-5-03-ter,,,48,216,8,
14489,{},ARW2-5-03-tnq,,,122,216,8,
14490,{},ARW2-5-03-unk,,,87,216,8,
14491,{},ARW2-5-03-wap,,,109,216,8,Constenla
14492,{},ARW2-5-03-wau,,,107,216,8,
14493,{},ARW2-5-03-ycn,,,56,216,8,
14494,{},ARW2-5-03-yvt,,,9,216,8,
14495,{},ARW2-5-04-NOCODE_Apolista,,,6,210,8,
14496,{},ARW2-5-04-NOCODE_Maipure,,,151,210,8,
14497,{},ARW2-5-04-pnk,,,117,210,8,
14498,{},ARW2-5-04-aca,,,76,210,8,Wilson 1992 (only where different)
14499,{},ARW2-5-04-ame,,,24,210,8,
14500,{},ARW2-5-04-apu,,,94,210,8,
14501,{},ARW2-5-04-arw,,,43,210,8,Patte 2002
14502,{},ARW2-5-04-bae,,,55,210,8,
14503,{},ARW2-5-04-brg,,,98,210,8,
14504,{},ARW2-5-04-bvv,,,3,210,8,Constenla
14505,{},ARW2-5-04-cab,,,129,210,8,
14506,{},ARW2-5-04-ccc,,,167,210,8,
14507,{},ARW2-5-04-cni,,,60,210,8,
14508,{},ARW2-5-04-cox,,,79,210,8,
14509,{},ARW2-5-04-crb,,,32,210,8,
14510,{},ARW2-5-04-cuj,,,18,210,8,
14511,{},ARW2-5-04-gae,,,119,210,8,
14512,{},ARW2-5-04-gqn,,,121,210,8,
14513,{},ARW2-5-04-guc,,,21,210,8,
14514,{},ARW2-5-04-ign,,,153,210,8,
14515,{},ARW2-5-04-inp,,,135,210,8,
14516,{},ARW2-5-04-kpc,,,35,210,8,Constenla
14517,{},ARW2-5-04-mcb,,,114,210,8,
14518,{},ARW2-5-04-mmh,,,74,210,8,
14519,{},ARW2-5-04-not,,,26,210,8,
14520,{},ARW2-5-04-pab,,,150,210,8,
14521,{},ARW2-5-04-pio,,,133,210,8,
14522,{},ARW2-5-04-plu,,,63,210,8,
14523,{},ARW2-5-04-rgr,,,11,210,8,
14524,{},ARW2-5-04-sar,,,143,210,8,
14525,{},ARW2-5-04-tae,,,139,210,8,
14526,{},ARW2-5-04-ter,,,48,210,8,
14527,{},ARW2-5-04-tnq,,,122,210,8,
14528,{},ARW2-5-04-unk,,,87,210,8,
14529,{},ARW2-5-04-wap,,,109,210,8,Constenla
14530,{},ARW2-5-04-wau,,,107,210,8,
14531,{},ARW2-5-04-ycn,,,56,210,8,
14532,{},ARW2-5-04-yvt,,,9,210,8,
14533,{},ARW2-5-04a-NOCODE_Apolista,,,6,153,8,
14534,{},ARW2-5-04a-NOCODE_Maipure,,,151,153,8,
14535,{},ARW2-5-04a-pnk,,,117,153,8,
14536,{},ARW2-5-04a-aca,,,76,153,8,Wilson 1992 (only where different)
14537,{},ARW2-5-04a-ame,,,24,153,8,
14538,{},ARW2-5-04a-apu,,,94,153,8,
14539,{},ARW2-5-04a-arw,,,43,153,8,Patte 2002
14540,{},ARW2-5-04a-bae,,,55,153,8,
14541,{},ARW2-5-04a-brg,,,98,153,8,
14542,{},ARW2-5-04a-bvv,,,3,153,8,Constenla
14543,{},ARW2-5-04a-cab,,,129,153,8,
14544,{},ARW2-5-04a-ccc,,,167,153,8,
14545,{},ARW2-5-04a-cni,,,60,153,8,
14546,{},ARW2-5-04a-cox,,,79,153,8,
14547,{},ARW2-5-04a-crb,,,32,153,8,
14548,{},ARW2-5-04a-cuj,,,18,153,8,
14549,{},ARW2-5-04a-gae,,,119,153,8,
14550,{},ARW2-5-04a-gqn,,,121,153,8,
14551,{},ARW2-5-04a-guc,,,21,153,8,
14552,{},ARW2-5-04a-ign,,,153,153,8,
14553,{},ARW2-5-04a-inp,,,135,153,8,
14554,{},ARW2-5-04a-kpc,,,35,153,8,Constenla
14555,{},ARW2-5-04a-mcb,,,114,153,8,
14556,{},ARW2-5-04a-mmh,,,74,153,8,
14557,{},ARW2-5-04a-not,,,26,153,8,
14558,{},ARW2-5-04a-pab,,,150,153,8,
14559,{},ARW2-5-04a-pio,,,133,153,8,
14560,{},ARW2-5-04a-plu,,,63,153,8,
14561,{},ARW2-5-04a-rgr,,,11,153,8,
14562,{},ARW2-5-04a-sar,,,143,153,8,
14563,{},ARW2-5-04a-tae,,,139,153,8,
14564,{},ARW2-5-04a-ter,,,48,153,8,
14565,{},ARW2-5-04a-tnq,,,122,153,8,
14566,{},ARW2-5-04a-unk,,,87,153,8,
14567,{},ARW2-5-04a-wap,,,109,153,8,Constenla
14568,{},ARW2-5-04a-wau,,,107,153,8,
14569,{},ARW2-5-04a-ycn,,,56,153,8,
14570,{},ARW2-5-04a-yvt,,,9,153,8,
14571,{},ARW2-5-05-NOCODE_Apolista,,,6,211,8,
14572,{},ARW2-5-05-NOCODE_Maipure,,,151,211,8,
14573,{},ARW2-5-05-pnk,,,117,211,8,
14574,{},ARW2-5-05-aca,,,76,211,8,Wilson 1992 (only where different)
14575,{},ARW2-5-05-ame,,,24,211,8,
14576,{},ARW2-5-05-apu,,,94,211,8,
14577,{},ARW2-5-05-arw,,,43,211,8,Patte 2002
14578,{},ARW2-5-05-bae,,,55,211,8,
14579,{},ARW2-5-05-brg,,,98,211,8,
14580,{},ARW2-5-05-bvv,,,3,211,8,Constenla
14581,{},ARW2-5-05-cab,,,129,211,8,
14582,{},ARW2-5-05-ccc,,,167,211,8,
14583,{},ARW2-5-05-cni,,,60,211,8,
14584,{},ARW2-5-05-cox,,,79,211,8,
14585,{},ARW2-5-05-crb,,,32,211,8,
14586,{},ARW2-5-05-cuj,,,18,211,8,
14587,{},ARW2-5-05-gae,,,119,211,8,
14588,{},ARW2-5-05-gqn,,,121,211,8,
14589,{},ARW2-5-05-guc,,,21,211,8,
14590,{},ARW2-5-05-ign,,,153,211,8,
14591,{},ARW2-5-05-inp,,,135,211,8,
14592,{},ARW2-5-05-kpc,,,35,211,8,Constenla
14593,{},ARW2-5-05-mcb,,,114,211,8,
14594,{},ARW2-5-05-mmh,,,74,211,8,
14595,{},ARW2-5-05-not,,,26,211,8,
14596,{},ARW2-5-05-pab,,,150,211,8,
14597,{},ARW2-5-05-pio,,,133,211,8,
14598,{},ARW2-5-05-plu,,,63,211,8,
14599,{},ARW2-5-05-rgr,,,11,211,8,
14600,{},ARW2-5-05-sar,,,143,211,8,
14601,{},ARW2-5-05-tae,,,139,211,8,
14602,{},ARW2-5-05-ter,,,48,211,8,
14603,{},ARW2-5-05-tnq,,,122,211,8,
14604,{},ARW2-5-05-unk,,,87,211,8,
14605,{},ARW2-5-05-wap,,,109,211,8,Constenla
14606,{},ARW2-5-05-wau,,,107,211,8,
14607,{},ARW2-5-05-ycn,,,56,211,8,
14608,{},ARW2-5-05-yvt,,,9,211,8,
14609,{},ARW2-5-06-NOCODE_Apolista,,,6,212,8,
14610,{},ARW2-5-06-NOCODE_Maipure,,,151,212,8,
14611,{},ARW2-5-06-pnk,,,117,212,8,
14612,{},ARW2-5-06-aca,,,76,212,8,Wilson 1992 (only where different)
14613,{},ARW2-5-06-ame,,,24,212,8,
14614,{},ARW2-5-06-apu,,,94,212,8,
14615,{},ARW2-5-06-arw,,,43,212,8,Patte 2002
14616,{},ARW2-5-06-bae,,,55,212,8,
14617,{},ARW2-5-06-brg,,,98,212,8,
14618,{},ARW2-5-06-bvv,,,3,212,8,Constenla
14619,{},ARW2-5-06-cab,,,129,212,8,
14620,{},ARW2-5-06-ccc,,,167,212,8,
14621,{},ARW2-5-06-cni,,,60,212,8,
14622,{},ARW2-5-06-cox,,,79,212,8,
14623,{},ARW2-5-06-crb,,,32,212,8,
14624,{},ARW2-5-06-cuj,,,18,212,8,
14625,{},ARW2-5-06-gae,,,119,212,8,
14626,{},ARW2-5-06-gqn,,,121,212,8,
14627,{},ARW2-5-06-guc,,,21,212,8,
14628,{},ARW2-5-06-ign,,,153,212,8,
14629,{},ARW2-5-06-inp,,,135,212,8,
14630,{},ARW2-5-06-kpc,,,35,212,8,Constenla
14631,{},ARW2-5-06-mcb,,,114,212,8,
14632,{},ARW2-5-06-mmh,,,74,212,8,
14633,{},ARW2-5-06-not,,,26,212,8,
14634,{},ARW2-5-06-pab,,,150,212,8,
14635,{},ARW2-5-06-pio,,,133,212,8,
14636,{},ARW2-5-06-plu,,,63,212,8,
14637,{},ARW2-5-06-rgr,,,11,212,8,
14638,{},ARW2-5-06-sar,,,143,212,8,
14639,{},ARW2-5-06-tae,,,139,212,8,
14640,{},ARW2-5-06-ter,,,48,212,8,
14641,{},ARW2-5-06-tnq,,,122,212,8,
14642,{},ARW2-5-06-unk,,,87,212,8,
14643,{},ARW2-5-06-wap,,,109,212,8,Constenla
14644,{},ARW2-5-06-wau,,,107,212,8,
14645,{},ARW2-5-06-ycn,,,56,212,8,
14646,{},ARW2-5-06-yvt,,,9,212,8,
14647,{},ARW2-5-07-NOCODE_Apolista,,,6,213,8,
14648,{},ARW2-5-07-NOCODE_Maipure,,,151,213,8,
14649,{},ARW2-5-07-pnk,,,117,213,8,
14650,{},ARW2-5-07-aca,,,76,213,8,Wilson 1992 (only where different)
14651,{},ARW2-5-07-ame,,,24,213,8,
14652,{},ARW2-5-07-apu,,,94,213,8,
14653,{},ARW2-5-07-arw,,,43,213,8,Patte 2002
14654,{},ARW2-5-07-bae,,,55,213,8,
14655,{},ARW2-5-07-brg,,,98,213,8,
14656,{},ARW2-5-07-bvv,,,3,213,8,Constenla
14657,{},ARW2-5-07-cab,,,129,213,8,
14658,{},ARW2-5-07-ccc,,,167,213,8,
14659,{},ARW2-5-07-cni,,,60,213,8,
14660,{},ARW2-5-07-cox,,,79,213,8,
14661,{},ARW2-5-07-crb,,,32,213,8,
14662,{},ARW2-5-07-cuj,,,18,213,8,
14663,{},ARW2-5-07-gae,,,119,213,8,
14664,{},ARW2-5-07-gqn,,,121,213,8,
14665,{},ARW2-5-07-guc,,,21,213,8,
14666,{},ARW2-5-07-ign,,,153,213,8,
14667,{},ARW2-5-07-inp,,,135,213,8,
14668,{},ARW2-5-07-kpc,,,35,213,8,Constenla
14669,{},ARW2-5-07-mcb,,,114,213,8,
14670,{},ARW2-5-07-mmh,,,74,213,8,
14671,{},ARW2-5-07-not,,,26,213,8,
14672,{},ARW2-5-07-pab,,,150,213,8,
14673,{},ARW2-5-07-pio,,,133,213,8,
14674,{},ARW2-5-07-plu,,,63,213,8,
14675,{},ARW2-5-07-rgr,,,11,213,8,
14676,{},ARW2-5-07-sar,,,143,213,8,
14677,{},ARW2-5-07-tae,,,139,213,8,
14678,{},ARW2-5-07-ter,,,48,213,8,
14679,{},ARW2-5-07-tnq,,,122,213,8,
14680,{},ARW2-5-07-unk,,,87,213,8,
14681,{},ARW2-5-07-wap,,,109,213,8,Constenla
14682,{},ARW2-5-07-wau,,,107,213,8,
14683,{},ARW2-5-07-ycn,,,56,213,8,
14684,{},ARW2-5-07-yvt,,,9,213,8,
14685,{},ARW2-5-08-NOCODE_Apolista,,,6,207,8,
14686,{},ARW2-5-08-NOCODE_Maipure,,,151,207,8,
14687,{},ARW2-5-08-pnk,,,117,207,8,
14688,{},ARW2-5-08-aca,,,76,207,8,Wilson 1992 (only where different)
14689,{},ARW2-5-08-ame,,,24,207,8,
14690,{},ARW2-5-08-apu,,,94,207,8,
14691,{},ARW2-5-08-arw,,,43,207,8,Patte 2002
14692,{},ARW2-5-08-bae,,,55,207,8,
14693,{},ARW2-5-08-brg,,,98,207,8,
14694,{},ARW2-5-08-bvv,,,3,207,8,Constenla
14695,{},ARW2-5-08-cab,,,129,207,8,
14696,{},ARW2-5-08-ccc,,,167,207,8,
14697,{},ARW2-5-08-cni,,,60,207,8,
14698,{},ARW2-5-08-cox,,,79,207,8,
14699,{},ARW2-5-08-crb,,,32,207,8,
14700,{},ARW2-5-08-cuj,,,18,207,8,
14701,{},ARW2-5-08-gae,,,119,207,8,
14702,{},ARW2-5-08-gqn,,,121,207,8,
14703,{},ARW2-5-08-guc,,,21,207,8,
14704,{},ARW2-5-08-ign,,,153,207,8,
14705,{},ARW2-5-08-inp,,,135,207,8,
14706,{},ARW2-5-08-kpc,,,35,207,8,Constenla
14707,{},ARW2-5-08-mcb,,,114,207,8,
14708,{},ARW2-5-08-mmh,,,74,207,8,
14709,{},ARW2-5-08-not,,,26,207,8,
14710,{},ARW2-5-08-pab,,,150,207,8,
14711,{},ARW2-5-08-pio,,,133,207,8,
14712,{},ARW2-5-08-plu,,,63,207,8,
14713,{},ARW2-5-08-rgr,,,11,207,8,
14714,{},ARW2-5-08-sar,,,143,207,8,
14715,{},ARW2-5-08-tae,,,139,207,8,
14716,{},ARW2-5-08-ter,,,48,207,8,
14717,{},ARW2-5-08-tnq,,,122,207,8,
14718,{},ARW2-5-08-unk,,,87,207,8,
14719,{},ARW2-5-08-wap,,,109,207,8,Constenla
14720,{},ARW2-5-08-wau,,,107,207,8,
14721,{},ARW2-5-08-ycn,,,56,207,8,
14722,{},ARW2-5-08-yvt,,,9,207,8,
14723,{},ARW2-5-09-NOCODE_Apolista,,,6,208,8,
14724,{},ARW2-5-09-NOCODE_Maipure,,,151,208,8,
14725,{},ARW2-5-09-pnk,,,117,208,8,
14726,{},ARW2-5-09-aca,,,76,208,8,Wilson 1992 (only where different)
14727,{},ARW2-5-09-ame,,,24,208,8,
14728,{},ARW2-5-09-apu,,,94,208,8,
14729,{},ARW2-5-09-arw,,,43,208,8,Patte 2002
14730,{},ARW2-5-09-bae,,,55,208,8,
14731,{},ARW2-5-09-brg,,,98,208,8,
14732,{},ARW2-5-09-bvv,,,3,208,8,Constenla
14733,{},ARW2-5-09-cab,,,129,208,8,
14734,{},ARW2-5-09-ccc,,,167,208,8,
14735,{},ARW2-5-09-cni,,,60,208,8,
14736,{},ARW2-5-09-cox,,,79,208,8,
14737,{},ARW2-5-09-crb,,,32,208,8,
14738,{},ARW2-5-09-cuj,,,18,208,8,
14739,{},ARW2-5-09-gae,,,119,208,8,
14740,{},ARW2-5-09-gqn,,,121,208,8,
14741,{},ARW2-5-09-guc,,,21,208,8,
14742,{},ARW2-5-09-ign,,,153,208,8,
14743,{},ARW2-5-09-inp,,,135,208,8,
14744,{},ARW2-5-09-kpc,,,35,208,8,Constenla
14745,{},ARW2-5-09-mcb,,,114,208,8,
14746,{},ARW2-5-09-mmh,,,74,208,8,
14747,{},ARW2-5-09-not,,,26,208,8,
14748,{},ARW2-5-09-pab,,,150,208,8,
14749,{},ARW2-5-09-pio,,,133,208,8,
14750,{},ARW2-5-09-plu,,,63,208,8,
14751,{},ARW2-5-09-rgr,,,11,208,8,
14752,{},ARW2-5-09-sar,,,143,208,8,
14753,{},ARW2-5-09-tae,,,139,208,8,
14754,{},ARW2-5-09-ter,,,48,208,8,
14755,{},ARW2-5-09-tnq,,,122,208,8,
14756,{},ARW2-5-09-unk,,,87,208,8,
14757,{},ARW2-5-09-wap,,,109,208,8,Constenla
14758,{},ARW2-5-09-wau,,,107,208,8,
14759,{},ARW2-5-09-ycn,,,56,208,8,
14760,{},ARW2-5-09-yvt,,,9,208,8,
14761,{},ARW2-5-10-NOCODE_Apolista,,,6,40,8,
14762,{},ARW2-5-10-NOCODE_Maipure,,,151,40,8,
14763,{},ARW2-5-10-pnk,,,117,40,8,
14764,{},ARW2-5-10-aca,,,76,40,8,Wilson 1992 (only where different)
14765,{},ARW2-5-10-ame,,,24,40,8,
14766,{},ARW2-5-10-apu,,,94,40,8,
14767,{},ARW2-5-10-arw,,,43,40,8,Patte 2002
14768,{},ARW2-5-10-bae,,,55,40,8,
14769,{},ARW2-5-10-brg,,,98,40,8,
14770,{},ARW2-5-10-bvv,,,3,40,8,Constenla
14771,{},ARW2-5-10-cab,,,129,40,8,
14772,{},ARW2-5-10-ccc,,,167,40,8,
14773,{},ARW2-5-10-cni,,,60,40,8,
14774,{},ARW2-5-10-cox,,,79,40,8,
14775,{},ARW2-5-10-crb,,,32,40,8,
14776,{},ARW2-5-10-cuj,,,18,40,8,
14777,{},ARW2-5-10-gae,,,119,40,8,
14778,{},ARW2-5-10-gqn,,,121,40,8,
14779,{},ARW2-5-10-guc,,,21,40,8,
14780,{},ARW2-5-10-ign,,,153,40,8,
14781,{},ARW2-5-10-inp,,,135,40,8,
14782,{},ARW2-5-10-kpc,,,35,40,8,Constenla
14783,{},ARW2-5-10-mcb,,,114,40,8,
14784,{},ARW2-5-10-mmh,,,74,40,8,
14785,{},ARW2-5-10-not,,,26,40,8,
14786,{},ARW2-5-10-pab,,,150,40,8,
14787,{},ARW2-5-10-pio,,,133,40,8,
14788,{},ARW2-5-10-plu,,,63,40,8,
14789,{},ARW2-5-10-rgr,,,11,40,8,
14790,{},ARW2-5-10-sar,,,143,40,8,
14791,{},ARW2-5-10-tae,,,139,40,8,
14792,{},ARW2-5-10-ter,,,48,40,8,
14793,{},ARW2-5-10-tnq,,,122,40,8,
14794,{},ARW2-5-10-unk,,,87,40,8,
14795,{},ARW2-5-10-wap,,,109,40,8,Constenla
14796,{},ARW2-5-10-wau,,,107,40,8,
14797,{},ARW2-5-10-ycn,,,56,40,8,
14798,{},ARW2-5-10-yvt,,,9,40,8,
14799,{},ARW2-6-01-NOCODE_Apolista,,,6,410,8,
14800,{},ARW2-6-01-NOCODE_Maipure,,,151,410,8,
14801,{},ARW2-6-01-pnk,,,117,410,8,
14802,{},ARW2-6-01-aca,,,76,410,8,Wilson 1992 (only where different)
14803,{},ARW2-6-01-ame,,,24,410,8,
14804,{},ARW2-6-01-apu,,,94,410,8,
14805,{},ARW2-6-01-arw,,,43,410,8,Patte 2002
14806,{},ARW2-6-01-bae,,,55,410,8,
14807,{},ARW2-6-01-brg,,,98,410,8,
14808,{},ARW2-6-01-bvv,,,3,410,8,Constenla
14809,{},ARW2-6-01-cab,,,129,410,8,
14810,{},ARW2-6-01-ccc,,,167,410,8,
14811,{},ARW2-6-01-cni,,,60,410,8,
14812,{},ARW2-6-01-cox,,,79,410,8,
14813,{},ARW2-6-01-crb,,,32,410,8,
14814,{},ARW2-6-01-cuj,,,18,410,8,
14815,{},ARW2-6-01-gae,,,119,410,8,
14816,{},ARW2-6-01-gqn,,,121,410,8,
14817,{},ARW2-6-01-guc,,,21,410,8,
14818,{},ARW2-6-01-ign,,,153,410,8,
14819,{},ARW2-6-01-inp,,,135,410,8,
14820,{},ARW2-6-01-kpc,,,35,410,8,Constenla
14821,{},ARW2-6-01-mcb,,,114,410,8,
14822,{},ARW2-6-01-mmh,,,74,410,8,
14823,{},ARW2-6-01-not,,,26,410,8,
14824,{},ARW2-6-01-pab,,,150,410,8,
14825,{},ARW2-6-01-pio,,,133,410,8,
14826,{},ARW2-6-01-plu,,,63,410,8,
14827,{},ARW2-6-01-rgr,,,11,410,8,
14828,{},ARW2-6-01-sar,,,143,410,8,
14829,{},ARW2-6-01-tae,,,139,410,8,
14830,{},ARW2-6-01-ter,,,48,410,8,
14831,{},ARW2-6-01-tnq,,,122,410,8,
14832,{},ARW2-6-01-unk,,,87,410,8,
14833,{},ARW2-6-01-wap,,,109,410,8,Constenla
14834,{},ARW2-6-01-wau,,,107,410,8,
14835,{},ARW2-6-01-ycn,,,56,410,8,
14836,{},ARW2-6-01-yvt,,,9,410,8,
14837,{},ARW2-6-02-NOCODE_Apolista,,,6,412,8,
14838,{},ARW2-6-02-NOCODE_Maipure,,,151,412,8,
14839,{},ARW2-6-02-pnk,,,117,412,8,
14840,{},ARW2-6-02-aca,,,76,412,8,Wilson 1992 (only where different)
14841,{},ARW2-6-02-ame,,,24,412,8,
14842,{},ARW2-6-02-apu,,,94,412,8,
14843,{},ARW2-6-02-arw,,,43,412,8,Patte 2002
14844,{},ARW2-6-02-bae,,,55,412,8,
14845,{},ARW2-6-02-brg,,,98,412,8,
14846,{},ARW2-6-02-bvv,,,3,412,8,Constenla
14847,{},ARW2-6-02-cab,,,129,412,8,
14848,{},ARW2-6-02-ccc,,,167,412,8,
14849,{},ARW2-6-02-cni,,,60,412,8,
14850,{},ARW2-6-02-cox,,,79,412,8,
14851,{},ARW2-6-02-crb,,,32,412,8,
14852,{},ARW2-6-02-cuj,,,18,412,8,
14853,{},ARW2-6-02-gae,,,119,412,8,
14854,{},ARW2-6-02-gqn,,,121,412,8,
14855,{},ARW2-6-02-guc,,,21,412,8,
14856,{},ARW2-6-02-ign,,,153,412,8,
14857,{},ARW2-6-02-inp,,,135,412,8,
14858,{},ARW2-6-02-kpc,,,35,412,8,Constenla
14859,{},ARW2-6-02-mcb,,,114,412,8,
14860,{},ARW2-6-02-mmh,,,74,412,8,
14861,{},ARW2-6-02-not,,,26,412,8,
14862,{},ARW2-6-02-pab,,,150,412,8,
14863,{},ARW2-6-02-pio,,,133,412,8,
14864,{},ARW2-6-02-plu,,,63,412,8,
14865,{},ARW2-6-02-rgr,,,11,412,8,
14866,{},ARW2-6-02-sar,,,143,412,8,
14867,{},ARW2-6-02-tae,,,139,412,8,
14868,{},ARW2-6-02-ter,,,48,412,8,
14869,{},ARW2-6-02-tnq,,,122,412,8,
14870,{},ARW2-6-02-unk,,,87,412,8,
14871,{},ARW2-6-02-wap,,,109,412,8,Constenla
14872,{},ARW2-6-02-wau,,,107,412,8,
14873,{},ARW2-6-02-ycn,,,56,412,8,
14874,{},ARW2-6-02-yvt,,,9,412,8,
14875,{},ARW2-6-03-NOCODE_Apolista,,,6,411,8,
14876,{},ARW2-6-03-NOCODE_Maipure,,,151,411,8,
14877,{},ARW2-6-03-pnk,,,117,411,8,
14878,{},ARW2-6-03-aca,,,76,411,8,Wilson 1992 (only where different)
14879,{},ARW2-6-03-ame,,,24,411,8,
14880,{},ARW2-6-03-apu,,,94,411,8,
14881,{},ARW2-6-03-arw,,,43,411,8,Patte 2002
14882,{},ARW2-6-03-bae,,,55,411,8,
14883,{},ARW2-6-03-brg,,,98,411,8,
14884,{},ARW2-6-03-bvv,,,3,411,8,Constenla
14885,{},ARW2-6-03-cab,,,129,411,8,
14886,{},ARW2-6-03-ccc,,,167,411,8,
14887,{},ARW2-6-03-cni,,,60,411,8,
14888,{},ARW2-6-03-cox,,,79,411,8,
14889,{},ARW2-6-03-crb,,,32,411,8,
14890,{},ARW2-6-03-cuj,,,18,411,8,
14891,{},ARW2-6-03-gae,,,119,411,8,
14892,{},ARW2-6-03-gqn,,,121,411,8,
14893,{},ARW2-6-03-guc,,,21,411,8,
14894,{},ARW2-6-03-ign,,,153,411,8,
14895,{},ARW2-6-03-inp,,,135,411,8,
14896,{},ARW2-6-03-kpc,,,35,411,8,Constenla
14897,{},ARW2-6-03-mcb,,,114,411,8,
14898,{},ARW2-6-03-mmh,,,74,411,8,
14899,{},ARW2-6-03-not,,,26,411,8,
14900,{},ARW2-6-03-pab,,,150,411,8,
14901,{},ARW2-6-03-pio,,,133,411,8,
14902,{},ARW2-6-03-plu,,,63,411,8,
14903,{},ARW2-6-03-rgr,,,11,411,8,
14904,{},ARW2-6-03-sar,,,143,411,8,
14905,{},ARW2-6-03-tae,,,139,411,8,
14906,{},ARW2-6-03-ter,,,48,411,8,
14907,{},ARW2-6-03-tnq,,,122,411,8,
14908,{},ARW2-6-03-unk,,,87,411,8,
14909,{},ARW2-6-03-wap,,,109,411,8,Constenla
14910,{},ARW2-6-03-wau,,,107,411,8,
14911,{},ARW2-6-03-ycn,,,56,411,8,
14912,{},ARW2-6-03-yvt,,,9,411,8,
14913,{},ARW2-6-05-NOCODE_Apolista,,,6,407,8,
14914,{},ARW2-6-05-NOCODE_Maipure,,,151,407,8,
14915,{},ARW2-6-05-pnk,,,117,407,8,
14916,{},ARW2-6-05-aca,,,76,407,8,Wilson 1992 (only where different)
14917,{},ARW2-6-05-ame,,,24,407,8,
14918,{},ARW2-6-05-apu,,,94,407,8,
14919,{},ARW2-6-05-arw,,,43,407,8,Patte 2002
14920,{},ARW2-6-05-bae,,,55,407,8,
14921,{},ARW2-6-05-brg,,,98,407,8,
14922,{},ARW2-6-05-bvv,,,3,407,8,Constenla
14923,{},ARW2-6-05-cab,,,129,407,8,
14924,{},ARW2-6-05-ccc,,,167,407,8,
14925,{},ARW2-6-05-cni,,,60,407,8,
14926,{},ARW2-6-05-cox,,,79,407,8,
14927,{},ARW2-6-05-crb,,,32,407,8,
14928,{},ARW2-6-05-cuj,,,18,407,8,
14929,{},ARW2-6-05-gae,,,119,407,8,
14930,{},ARW2-6-05-gqn,,,121,407,8,
14931,{},ARW2-6-05-guc,,,21,407,8,
14932,{},ARW2-6-05-ign,,,153,407,8,
14933,{},ARW2-6-05-inp,,,135,407,8,
14934,{},ARW2-6-05-kpc,,,35,407,8,Constenla
14935,{},ARW2-6-05-mcb,,,114,407,8,
14936,{},ARW2-6-05-mmh,,,74,407,8,
14937,{},ARW2-6-05-not,,,26,407,8,
14938,{},ARW2-6-05-pab,,,150,407,8,
14939,{},ARW2-6-05-pio,,,133,407,8,
14940,{},ARW2-6-05-plu,,,63,407,8,
14941,{},ARW2-6-05-rgr,,,11,407,8,
14942,{},ARW2-6-05-sar,,,143,407,8,
14943,{},ARW2-6-05-tae,,,139,407,8,
14944,{},ARW2-6-05-ter,,,48,407,8,
14945,{},ARW2-6-05-tnq,,,122,407,8,
14946,{},ARW2-6-05-unk,,,87,407,8,
14947,{},ARW2-6-05-wap,,,109,407,8,Constenla
14948,{},ARW2-6-05-wau,,,107,407,8,
14949,{},ARW2-6-05-ycn,,,56,407,8,
14950,{},ARW2-6-05-yvt,,,9,407,8,
14951,{},ARW2-6-06-NOCODE_Apolista,,,6,409,8,
